"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"boundary-contact:office_junction:1239:1207:0","JUNCTION_CONTACT","scale:1239","scale:1207","1239","1207",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","6→5","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1335:1207:0","JUNCTION_CONTACT","scale:1335","scale:1207","1335","1207",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","8→7","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2413:1207:1","JUNCTION_CONTACT","scale:2413","scale:1207","2413","1207",true,false,"UNIVERSAL","boundary","A1","Venus","1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:699:1211:0","JUNCTION_CONTACT","scale:699","scale:1211","699","1211",true,false,"UNIVERSAL","boundary","A2","Jupiter","0",,"2",,"single_degree","9→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1243:1211:0","JUNCTION_CONTACT","scale:1243","scale:1211","1243","1211",true,false,"UNIVERSAL","boundary","A1","Sun","0",,"2",,"single_degree","6→5","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1339:1211:0","JUNCTION_CONTACT","scale:1339","scale:1211","1339","1211",true,false,"UNIVERSAL","boundary","A1","Sun","0",,"2",,"single_degree","8→7","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2235:1211:0","JUNCTION_CONTACT","scale:2235","scale:1211","2235","1211",true,false,"UNIVERSAL","boundary","D4","Sun","0",,"2",,"single_degree","11→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2421:1211:1","JUNCTION_CONTACT","scale:2421","scale:1211","2421","1211",true,false,"UNIVERSAL","boundary","A2","Jupiter","1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1259:1267:0","JUNCTION_CONTACT","scale:1259","scale:1267","1259","1267",true,false,"UNIVERSAL","boundary","A0","Saturn","0",,"2",,"single_degree","3→4","3","Mars",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1269:1267:0","JUNCTION_CONTACT","scale:1269","scale:1267","1269","1267",true,false,"UNIVERSAL","boundary","A2","Jupiter","0",,"2",,"single_degree","2→1","2","Jupiter",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1395:1267:0","JUNCTION_CONTACT","scale:1395","scale:1267","1395","1267",true,false,"UNIVERSAL","boundary","A0","Saturn","0",,"2",,"single_degree","8→7","6","Mercury",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2291:1267:0","JUNCTION_CONTACT","scale:2291","scale:1267","2291","1267",true,false,"UNIVERSAL","boundary","D2","Saturn","0",,"2",,"single_degree","11→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:911:1423:0","JUNCTION_CONTACT","scale:911","scale:1423","911","1423",true,false,"UNIVERSAL","boundary","D2","Mercury","0",,"2",,"single_degree","9→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1359:1423:0","JUNCTION_CONTACT","scale:1359","scale:1423","1359","1423",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","6→7","5","Venus",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1431:1423:0","JUNCTION_CONTACT","scale:1431","scale:1423","1431","1423",true,false,"UNIVERSAL","boundary","A2","Moon","0",,"2",,"single_degree","4→3","4","Sun",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2447:1423:0","JUNCTION_CONTACT","scale:2447","scale:1423","2447","1423",true,false,"UNIVERSAL","boundary","D5","Moon","0",,"2",,"single_degree","11→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:2845:1423:1","JUNCTION_CONTACT","scale:2845","scale:1423","2845","1423",true,false,"UNIVERSAL","boundary","D2","Mercury","1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:995:1507:0","JUNCTION_CONTACT","scale:995","scale:1507","995","1507",true,false,"UNIVERSAL","boundary","D5","Mars","0",,"2",,"single_degree","9→10","7","Moon",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
"boundary-contact:office_junction:1491:1507:0","JUNCTION_CONTACT","scale:1491","scale:1507","1491","1507",true,false,"UNIVERSAL","boundary","A2","Mars","0",,"2",,"single_degree","4→5","3","Mars",true,true,"office_junction",,,,,,,"Universal boundary-family audit; relation generated from established office-bearing satellite"
