"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"audit:phase:1905:3809","PHASE_SHIFT","scale:1905","scale:3809","1905","3809",false,false,"A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:191:381","PHASE_SHIFT","scale:191","scale:381","191","381",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1931:3861","PHASE_SHIFT","scale:1931","scale:3861","1931","3861",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1933:3865","PHASE_SHIFT","scale:1933","scale:3865","1933","3865",false,false,"A0 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1941:3881","PHASE_SHIFT","scale:1941","scale:3881","1941","3881",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1955:3909","PHASE_SHIFT","scale:1955","scale:3909","1955","3909",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1957:3913","PHASE_SHIFT","scale:1957","scale:3913","1957","3913",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1961:3921","PHASE_SHIFT","scale:1961","scale:3921","1961","3921",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1969:3937","PHASE_SHIFT","scale:1969","scale:3937","1969","3937",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:1989:3977","PHASE_SHIFT","scale:1989","scale:3977","1989","3977",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:2001:4001","PHASE_SHIFT","scale:2001","scale:4001","2001","4001",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:223:445","PHASE_SHIFT","scale:223","scale:445","223","445",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:239:477","PHASE_SHIFT","scale:239","scale:477","239","477",false,false,"A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:247:493","PHASE_SHIFT","scale:247","scale:493","247","493",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:251:501","PHASE_SHIFT","scale:251","scale:501","251","501",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:351:701","PHASE_SHIFT","scale:351","scale:701","351","701",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:367:733","PHASE_SHIFT","scale:367","scale:733","367","733",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:375:749","PHASE_SHIFT","scale:375","scale:749","375","749",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:379:757","PHASE_SHIFT","scale:379","scale:757","379","757",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:381:761","PHASE_SHIFT","scale:381","scale:761","381","761",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:431:861","PHASE_SHIFT","scale:431","scale:861","431","861",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:439:877","PHASE_SHIFT","scale:439","scale:877","439","877",false,false,"A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:443:885","PHASE_SHIFT","scale:443","scale:885","443","885",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:445:889","PHASE_SHIFT","scale:445","scale:889","445","889",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:471:941","PHASE_SHIFT","scale:471","scale:941","471","941",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:475:949","PHASE_SHIFT","scale:475","scale:949","475","949",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:477:953","PHASE_SHIFT","scale:477","scale:953","477","953",false,false,"A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:491:981","PHASE_SHIFT","scale:491","scale:981","491","981",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:493:985","PHASE_SHIFT","scale:493","scale:985","493","985",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:501:1001","PHASE_SHIFT","scale:501","scale:1001","501","1001",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:575:1149","PHASE_SHIFT","scale:575","scale:1149","575","1149",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:607:1213","PHASE_SHIFT","scale:607","scale:1213","607","1213",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:623:1245","PHASE_SHIFT","scale:623","scale:1245","623","1245",false,false,"A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:631:1261","PHASE_SHIFT","scale:631","scale:1261","631","1261",false,false,"A0 phase-closure;A1 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:635:1269","PHASE_SHIFT","scale:635","scale:1269","635","1269",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
"audit:phase:671:1341","PHASE_SHIFT","scale:671","scale:1341","671","1341",false,false,"A0 phase-closure;A1 phase-closure;A2 phase-closure",,,,,"[-1,1]",,,"phase",,,,true,true,,,,,,,,"adjacent-root phase closure; inverse verified=true"
