"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"seat-contact:D1:3289:2777:0","SEAT_CONTACT","scale:2777","scale:3289","2777","3289",false,false,"D1","D1",,,"0",,"2",,"single_degree","D6 10→9 (-1)","6","Mercury",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D1:3289:1645:1","SEAT_CONTACT","scale:1645","scale:3289","1645","3289",false,false,"D1","D1",,,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D1:2873:2869:0","SEAT_CONTACT","scale:2869","scale:2873","2869","2873",false,false,"D1","D1",,,"0",,"2",,"single_degree","D2 3→2 (-1)","2","Jupiter",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D1:2873:2905:0","SEAT_CONTACT","scale:2905","scale:2873","2905","2873",false,false,"D1","D1",,,"0",,"2",,"single_degree","D4 5→6 (+1)","4","Sun",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D1:2873:2745:0","SEAT_CONTACT","scale:2745","scale:2873","2745","2873",false,false,"D1","D1",,,"0",,"2",,"single_degree","D5 8→7 (-1)","5","Venus",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D1:2873:1437:1","SEAT_CONTACT","scale:1437","scale:2873","1437","2873",false,false,"D1","D1",,,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-22 second-order seat inference via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:2787:2789:0","SEAT_CONTACT","scale:2789","scale:2787","2789","2787",false,false,"D2","D2",,,"0",,"2","4","single_degree","D2 1→2 (+1)","2","Jupiter",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:2787:2771:0","SEAT_CONTACT","scale:2771","scale:2787","2771","2787",false,false,"D2","D2",,,"0",,"2","4","single_degree","D3 5→4 (-1)","3","Mars",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:3189:3253:0","SEAT_CONTACT","scale:3253","scale:3189","3253","3189",false,false,"D2","D2",,,"0",,"2","4","single_degree","D5 6→7 (+1)","5","Venus",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:3189:2677:0","SEAT_CONTACT","scale:2677","scale:3189","2677","3189",false,false,"D2","D2",,,"0",,"2","4","single_degree","D6 10→9 (-1)","6","Mercury",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:3441:3433:0","SEAT_CONTACT","scale:3433","scale:3441","3433","3441",false,false,"D2","D2",,,"0",,"2",,"single_degree","D2 4→3 (-1)","2","Jupiter",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:3441:1721:1","SEAT_CONTACT","scale:1721","scale:3441","1721","3441",false,false,"D2","D2",,,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:1821:1837:0","SEAT_CONTACT","scale:1837","scale:1821","1837","1821",false,false,"D2","D2",,,"0",,"2","4","single_degree","D4 4→5 (+1)","4","Sun",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:1821:1693:0","SEAT_CONTACT","scale:1693","scale:1821","1693","1821",false,false,"D2","D2",,,"0",,"2","4","single_degree","D5 8→7 (-1)","5","Venus",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:471:727:0","SEAT_CONTACT","scale:727","scale:471","727","471",false,false,"D2","D2",,,"0",,"2",,"single_degree","D7 8→9 (+1)","7","Moon",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:471:941:-1","SEAT_CONTACT","scale:941","scale:471","941","471",false,false,"D2","D2",,,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:1479:1483:0","SEAT_CONTACT","scale:1483","scale:1479","1483","1479",false,false,"D2","D2",,,"0",,"2","4","single_degree","D3 2→3 (+1)","3","Mars",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:1479:1447:0","SEAT_CONTACT","scale:1447","scale:1479","1447","1479",false,false,"D2","D2",,,"0",,"2","4","single_degree","D4 6→5 (-1)","4","Sun",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:2283:2411:0","SEAT_CONTACT","scale:2411","scale:2283","2411","2283",false,false,"D2","D2",,,"0",,"2","4","single_degree","D6 7→8 (+1)","6","Mercury",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D2:2283:1259:0","SEAT_CONTACT","scale:1259","scale:2283","1259","2283",false,false,"D2","D2",,,"0",,"2","4","single_degree","D7 11→10 (-1)","7","Moon",true,true,,,,,,,,"7-15 same-office seat convergence via established A0 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1891:1893:0","SEAT_CONTACT","scale:1893","scale:1891","1893","1891",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D2 1→2 (+1)","2","Jupiter",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1891:1875:0","SEAT_CONTACT","scale:1875","scale:1891","1875","1891",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D3 5→4 (-1)","3","Mars",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1891:1763:0","SEAT_CONTACT","scale:1763","scale:1891","1763","1891",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D5 8→7 (-1)","5","Venus",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1891:2915:0","SEAT_CONTACT","scale:2915","scale:1891","2915","1891",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D7 10→11 (+1)","7","Moon",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1591:1595:0","SEAT_CONTACT","scale:1595","scale:1591","1595","1591",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D3 2→3 (+1)","3","Mars",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1591:1623:0","SEAT_CONTACT","scale:1623","scale:1591","1623","1591",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D5 5→6 (+1)","5","Venus",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1591:1335:0","SEAT_CONTACT","scale:1335","scale:1591","1335","1591",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D6 9→8 (-1)","6","Mercury",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:1591:3181:-1","SEAT_CONTACT","scale:3181","scale:1591","3181","1591",false,false,"D3","D3","D2",,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2993:2985:0","SEAT_CONTACT","scale:2985","scale:2993","2985","2993",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D2 4→3 (-1)","2","Jupiter",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2993:2929:0","SEAT_CONTACT","scale:2929","scale:2993","2929","2993",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D4 7→6 (-1)","4","Sun",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2993:3505:0","SEAT_CONTACT","scale:3505","scale:2993","3505","2993",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D6 9→10 (+1)","6","Mercury",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2993:1497:1","SEAT_CONTACT","scale:1497","scale:2993","1497","2993",false,false,"D3","D3","A2",,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2843:2845:0","SEAT_CONTACT","scale:2845","scale:2843","2845","2843",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D2 1→2 (+1)","2","Jupiter",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2843:2859:0","SEAT_CONTACT","scale:2859","scale:2843","2859","2843",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D4 4→5 (+1)","4","Sun",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2843:2715:0","SEAT_CONTACT","scale:2715","scale:2843","2715","2843",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D5 8→7 (-1)","5","Venus",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2843:1819:0","SEAT_CONTACT","scale:1819","scale:2843","1819","2843",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D7 11→10 (-1)","7","Moon",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:443:439:0","SEAT_CONTACT","scale:439","scale:443","439","443",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D3 3→2 (-1)","3","Mars",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:443:475:0","SEAT_CONTACT","scale:475","scale:443","475","443",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D5 5→6 (+1)","5","Venus",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:443:699:0","SEAT_CONTACT","scale:699","scale:443","699","443",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D7 8→9 (+1)","7","Moon",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:443:885:-1","SEAT_CONTACT","scale:885","scale:443","885","443",false,false,"D3","D3","A2",,"-1",,"2",,"root_phase","root 0→11; renormalize +1","1","Saturn",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:3469:3477:0","SEAT_CONTACT","scale:3477","scale:3469","3477","3469",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D3 3→4 (+1)","3","Mars",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:3469:3405:0","SEAT_CONTACT","scale:3405","scale:3469","3405","3469",false,false,"D3","D3","A2",,"0",,"2","4","single_degree","D4 7→6 (-1)","4","Sun",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established A2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:3469:2957:0","SEAT_CONTACT","scale:2957","scale:3469","2957","3469",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D6 10→9 (-1)","6","Mercury",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:3469:1735:1","SEAT_CONTACT","scale:1735","scale:3469","1735","3469",false,false,"D3","D3","D2",,"1",,"2",,"root_phase","root 0→1; renormalize −1","1","Saturn",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2269:2267:0","SEAT_CONTACT","scale:2267","scale:2269","2267","2269",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D2 2→1 (-1)","2","Jupiter",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
"seat-contact:D3:2269:2285:0","SEAT_CONTACT","scale:2285","scale:2269","2285","2269",false,false,"D3","D3","D2",,"0",,"2","4","single_degree","D4 4→5 (+1)","4","Sun",true,true,,,,,,,,"7-Z37 dual-tier same-office convergence via established D2 satellite; relation evaluated anchor→contact"
