"id","type","source_node_id","target_node_id","source_scale_id","target_scale_id","directed","governing","audit_tier","relation_tier","contact_tier","contact_office","phase_delta","phase_deltas_json","hamming","endpoint_hamming","mode","mutation","degree","degree_governor","eligible","selected","target_classification","evidence_count","evidence_role","unanimous","plurality","categorical","contact_tier_counts_json","provenance"
"modal:D2:1479:2787","MODAL_SUCCESSOR","scale:1479","scale:2787","1479","2787",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-15 modal orbit; governor successor +2 mod 7"
"modal:D2:2787:3441","MODAL_SUCCESSOR","scale:2787","scale:3441","2787","3441",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-15 modal orbit; governor successor +2 mod 7"
"modal:D2:3441:471","MODAL_SUCCESSOR","scale:3441","scale:471","3441","471",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-15 modal orbit; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:2531:3313","MODAL_SUCCESSOR","scale:2531","scale:3313","2531","3313",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:3313:463","MODAL_SUCCESSOR","scale:3313","scale:463","3313","463",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:463:2279","MODAL_SUCCESSOR","scale:463","scale:2279","463","2279",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:2279:3187","MODAL_SUCCESSOR","scale:2279","scale:3187","2279","3187",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:3187:3641","MODAL_SUCCESSOR","scale:3187","scale:3641","3187","3641",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:3641:967","MODAL_SUCCESSOR","scale:3641","scale:967","3641","967",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:1:967:2531","MODAL_SUCCESSOR","scale:967","scale:2531","967","2531",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:3299:3697","MODAL_SUCCESSOR","scale:3299","scale:3697","3299","3697",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:3697:487","MODAL_SUCCESSOR","scale:3697","scale:487","3697","487",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:487:2291","MODAL_SUCCESSOR","scale:487","scale:2291","487","2291",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:2291:3193","MODAL_SUCCESSOR","scale:2291","scale:3193","2291","3193",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:3193:911","MODAL_SUCCESSOR","scale:3193","scale:911","3193","911",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:911:2503","MODAL_SUCCESSOR","scale:911","scale:2503","911","2503",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-7:2:2503:3299","MODAL_SUCCESSOR","scale:2503","scale:3299","2503","3299",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-7 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:1763:2929","MODAL_SUCCESSOR","scale:1763","scale:2929","1763","2929",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:2929:439","MODAL_SUCCESSOR","scale:2929","scale:439","2929","439",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:439:2267","MODAL_SUCCESSOR","scale:439","scale:2267","439","2267",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:2267:3181","MODAL_SUCCESSOR","scale:2267","scale:3181","2267","3181",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:3181:1819","MODAL_SUCCESSOR","scale:3181","scale:1819","3181","1819",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:1819:2957","MODAL_SUCCESSOR","scale:1819","scale:2957","1819","2957",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:1:2957:1763","MODAL_SUCCESSOR","scale:2957","scale:1763","2957","1763",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:2915:3505","MODAL_SUCCESSOR","scale:2915","scale:3505","2915","3505",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:3505:475","MODAL_SUCCESSOR","scale:3505","scale:475","3505","475",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:475:2285","MODAL_SUCCESSOR","scale:475","scale:2285","475","2285",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:2285:1595","MODAL_SUCCESSOR","scale:2285","scale:1595","2285","1595",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:1595:2845","MODAL_SUCCESSOR","scale:1595","scale:2845","1595","2845",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:2845:1735","MODAL_SUCCESSOR","scale:2845","scale:1735","2845","1735",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D2-satellite:7-Z38:2:1735:2915","MODAL_SUCCESSOR","scale:1735","scale:2915","1735","2915",true,false,"D2","D2",,,,,,,,,,,true,true,,,,,,,,"7-Z38 D2 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3:443:2269","MODAL_SUCCESSOR","scale:443","scale:2269","443","2269",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:2269:1591","MODAL_SUCCESSOR","scale:2269","scale:1591","2269","1591",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:1591:2843","MODAL_SUCCESSOR","scale:1591","scale:2843","1591","2843",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:2843:3469","MODAL_SUCCESSOR","scale:2843","scale:3469","2843","3469",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:3469:1891","MODAL_SUCCESSOR","scale:3469","scale:1891","3469","1891",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:1891:2993","MODAL_SUCCESSOR","scale:1891","scale:2993","1891","2993",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3:2993:443","MODAL_SUCCESSOR","scale:2993","scale:443","2993","443",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-Z37 modal orbit; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:379:2237","MODAL_SUCCESSOR","scale:379","scale:2237","379","2237",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:2237:1583","MODAL_SUCCESSOR","scale:2237","scale:1583","2237","1583",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:1583:2839","MODAL_SUCCESSOR","scale:1583","scale:2839","1583","2839",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:2839:3467","MODAL_SUCCESSOR","scale:2839","scale:3467","2839","3467",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:3467:3781","MODAL_SUCCESSOR","scale:3467","scale:3781","3467","3781",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:3781:1969","MODAL_SUCCESSOR","scale:3781","scale:1969","3781","1969",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:1:1969:379","MODAL_SUCCESSOR","scale:1969","scale:379","1969","379",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 1; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:445:1135","MODAL_SUCCESSOR","scale:445","scale:1135","445","1135",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:1135:2615","MODAL_SUCCESSOR","scale:1135","scale:2615","1135","2615",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:2615:3355","MODAL_SUCCESSOR","scale:2615","scale:3355","2615","3355",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:3355:3725","MODAL_SUCCESSOR","scale:3355","scale:3725","3355","3725",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:3725:1955","MODAL_SUCCESSOR","scale:3725","scale:1955","3725","1955",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:1955:3025","MODAL_SUCCESSOR","scale:1955","scale:3025","1955","3025",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D3-satellite:7-11:2:3025:445","MODAL_SUCCESSOR","scale:3025","scale:445","3025","445",true,false,"D3","D3",,,,,,,,,,,true,true,,,,,,,,"7-11 D3 satellite modal orbit 2; governor successor +2 mod 7"
"modal:D4:631:2363","MODAL_SUCCESSOR","scale:631","scale:2363","631","2363",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
"modal:D4:2363:3229","MODAL_SUCCESSOR","scale:2363","scale:3229","2363","3229",true,false,"D4","D4",,,,,,,,,,,true,true,,,,,,,,"7-Z17 modal orbit; governor successor +2 mod 7"
